Position,Group 0,Group 1
1,1.2351313969571232,0.0
2,1.2351313969571232,0.0
3,1.2351313969571232,0.0
4,1.2351313969571232,0.0
5,1.2351313969571232,0.0
6,1.2351313969571232,0.0
7,1.2351313969571232,0.0
8,1.2351313969571232,0.0
9,1.2351313969571232,0.0
10,1.2351313969571232,0.0
11,1.2351313969571232,0.0
12,1.2351313969571232,0.0
13,1.2351313969571232,0.0
14,1.2351313969571232,0.0
15,1.2351313969571232,0.0
16,1.2351313969571232,0.0
17,1.1624766089008218,0.3089965397923875
18,1.1665129860150607,0.2918300653594771
19,1.1701244813278007,0.2764705882352941
20,1.173374827109267,0.2626470588235294
21,1.176315616149641,0.25014005602240896
22,1.1789890607317994,0.23877005347593583
23,1.1814300318720308,0.22838874680306903
24,1.1836675887505763,0.21887254901960781
25,1.1857261410788382,0.21011764705882352
26,1.187626343228003,0.20203619909502263
27,1.1893857896624147,0.19455337690631808
28,1.1910195613515115,0.1876050420168067
29,1.1925406591310155,0.18113590263691684
30,1.1939603503918856,0.17509803921568626
31,1.1952884486681836,0.16944971537001896
32,1.196533540802213,0.16415441176470588
33,1.1977031728069072,0.15918003565062389
34,1.1988040029289724,0.15449826989619375
35,1.1998419284726338,0.15008403361344536
36,1.200822191486092,0.14591503267973854
37,1.2017494673096334,0.14197138314785374
38,1.202627939142462,0.13823529411764704
39,1.2034613611377096,0.13469079939668174
40,1.204253112033195,0.1313235294117647
41,1.2050062409337785,0.12812051649928263
42,1.205723506553382,0.12507002801120448
43,1.206407410981376,0.12216142270861832
44,1.2070602288444612,0.11938502673796791
45,1.2076840325802982,0.11673202614379086
46,1.208280714414577,0.11419437340153452
47,1.2088520055325034,0.11176470588235293
48,1.2093994928538496,0.10943627450980391
49,1.2099246337539165,0.10720288115246097
50,1.2104287690179807,0.10505882352941176
51,1.2109131342716892,0.10299884659746252
52,1.211378870092563,0.10101809954751131
53,1.2118270309768,0.09911209766925637
54,1.212258593309769,0.09727668845315904
55,1.2126744624669936,0.09550802139037433
56,1.2130754791543172,0.09380252100840335
57,1.2134624250806822,0.09215686274509803
58,1.2138360280440692,0.09056795131845842
59,1.2141969665002228,0.08903290129611166
60,1.2145458736745043,0.08754901960784313
61,1.2148833412693014,0.08611378977820637
62,1.1952884486681836,0.16944971537001896
63,1.1959208764188018,0.16676003734827263
64,1.196533540802213,0.16415441176470588
65,1.197127353973827,0.1616289592760181
66,1.1977031728069072,0.15918003565062389
67,1.1982618030181045,0.1568042142230026
68,1.1988040029289724,0.15449826989619375
69,1.199330486900395,0.15225916453537935
70,1.1821971942303893,0.22512605042016806
71,1.18294274638147,0.22195526097763046
72,1.1836675887505763,0.21887254901960781
73,1.1843725724246386,0.2158742949234488
74,1.1850585024858884,0.2129570747217806
75,1.1857261410788382,0.21011764705882352
76,1.1863762102351314,0.20735294117647057
77,1.1870093944782742,0.20466004583651642
78,1.187626343228003,0.20203619909502263
79,1.1882276730220425,0.19947877885331347
80,1.173374827109267,0.2626470588235294
81,1.1741372538975121,0.2594045025417574
82,1.174881084910434,0.25624103299856527
83,1.1756069922844905,0.2531537916371368
84,1.176315616149641,0.25014005602240896
85,1.177007566512082,0.24719723183391
86,1.1633214320177554,0.3054035567715458
87,1.1641468339136103,0.301893171061528
88,1.1649534766754686,0.2984625668449198
89,1.1657419926336892,0.2951090548578982
90,1.1665129860150607,0.2918300653594771
91,1.1672670344869516,0.288623141564318
92,1.1680046906007577,0.2854859335038363
93,1.155445500379244,0.3388994307400379
94,1.1562932226832643,0.3352941176470588
95,1.1571230982019365,0.33176470588235296
96,1.157935684647303,0.32830882352941176
97,1.1587315167329713,0.3249241964827168
98,1.1595111073475033,0.32160864345738294
99,1.1602749486566915,0.31836007130124777
100,1.1610235131396958,0.3151764705882353
101,1.1617572545636305,0.31205591147350026
102,1.1624766089008218,0.3089965397923875
103,1.1631819951926305,0.3059965733866362
104,1.163873816363443,0.30305429864253397
105,1.1645524599881447,0.3001680672268907
106,1.165218299016154,0.29733629300776915
107,1.1543284083711431,0.3436503573391973
108,1.1550765841913837,0.3404684095860566
109,1.1558110320149226,0.33734484619535887
110,1.15653212624167,0.3342780748663101
111,1.1572402277796467,0.33126656067832533
112,1.157935684647303,0.32830882352941176
113,1.15861883254385,0.3254034357105674
114,1.1592899953895806,0.3225490196078431
115,1.159949485837994,0.3197442455242967
116,1.1605976057614347,0.3169878296146045
117,1.161234646711825,0.31427853192559074
118,1.1618608903579717,0.3116151545363908
119,1.1624766089008218,0.3089965397923875
120,1.1527893038266483,0.3501960784313725
121,1.1534698169930158,0.34730189596499755
122,1.1541391742058364,0.3444551591128255
123,1.1547976475615378,0.3416547106647537
124,1.155445500379244,0.3388994307400379
125,1.1560829875518672,0.3361882352941176
126,1.1567103558804803,0.33352007469654527
127,1.157327844392895,0.33089393237610004
128,1.157935684647303,0.32830882352941176
129,1.1489594390298818,0.366484268125855
130,1.149622300244707,0.36366515837104074
131,1.1502750414409848,0.36088908845981144
132,1.1415608365815835,0.3979500891265597
133,1.1422643746295198,0.3949579831932773
134,1.1429574121095767,0.39201053555750653
135,1.1436401823677065,0.38910675381263615
136,1.1443129118867466,0.38624567474048443
137,1.1449758205368952,0.3834263632460283
138,1.1456291218153025,0.38064791133844844
139,1.137387185687135,0.41570038087177313
140,1.1380853586247777,0.41273109243697476
141,1.1387736284001844,0.40980392156862744
142,1.1394522042350925,0.4069179784589892
143,1.140121289498883,0.40407239819004526
144,1.1322037805440295,0.43774509803921563
145,1.1329136261744646,0.4347261663286004
146,1.1336137478921542,0.4317485898468976
147,1.1343043441442968,0.4288115246098439
148,1.1349856080146536,0.4259141494435612
149,1.1356577274035293,0.42305566521910776
150,1.1363208852005533,0.42023529411764704
151,1.1369752594505969,0.41745227892481496
152,1.1376210235131397,0.41470588235294115
153,1.138258346215388,0.41199538638985006
154,1.1308670582529503,0.44343009931245225
155,1.1235711417480927,0.4744592030360531
