Position,Group 0,Group 1
1,0.0,2.2321755027422303
2,0.905786350148368,1.1160877513711152
3,1.2077151335311571,0.7440585009140768
4,1.3586795252225519,0.5580438756855576
5,1.0869436201780416,0.8928702010968922
6,1.2077151335311571,0.7440585009140768
7,1.0351844001695634,0.9566466440323844
8,1.1322329376854599,0.8370658135283364
9,1.0064292779426312,0.992078001218769
10,1.0869436201780416,0.8928702010968922
11,0.9881305637982195,1.0146252285191957
12,0.905786350148368,1.1160877513711152
13,0.9754622232367038,1.0302348474194911
14,1.0351844001695634,0.9566466440323844
15,1.0869436201780416,0.8928702010968922
16,1.0190096439169138,0.9765767824497258
17,1.0656310001745506,0.9191310893644478
18,1.0064292779426312,0.992078001218769
19,1.0488052475402156,0.939863369575676
20,1.0869436201780416,0.8928702010968922
21,1.1214497668503602,0.8503525724732306
22,1.0704747774480712,0.9131627056672761
23,1.023932395819894,0.9705110881487958
24,0.9812685459940652,1.0230804387568555
25,1.014480712166172,0.9821572212065814
26,0.9754622232367038,1.0302348474194911
27,1.0064292779426312,0.992078001218769
28,0.9704853751589656,1.03636719770175
29,0.9994883863706129,1.0006303977809998
30,1.0265578635014836,0.9672760511882998
31,1.0518809227529435,0.9360735979241612
32,1.0756212908011868,0.9068212979890311
33,1.0979228486646884,0.8793418647166362
34,1.0656310001745506,0.9191310893644478
35,1.0869436201780416,0.8928702010968922
36,1.1070722057368942,0.8680682510664229
37,1.1261127596439169,0.8446069469835467
38,1.1441511791347805,0.8223804483787164
39,1.1612645514722666,0.8012937702151597
40,1.1775222551928783,0.7812614259597805
41,1.1929869001954114,0.7622062692290543
42,1.2077151335311571,0.7440585009140768
43,1.1796287350769443,0.7786658730496153
44,1.1528189910979227,0.8117001828153565
45,1.167457962413452,0.7936624009750153
46,1.1814604567152625,0.7764088705190366
47,1.156323000189406,0.8073826286514451
48,1.1699740356083086,0.7905621572212066
49,1.1830678859080723,0.7744282356452636
50,1.1956379821958458,0.7589396709323584
51,1.2077151335311571,0.7440585009140768
52,1.21932777904588,0.7297496835888061
53,1.230502211522311,0.7159808216343003
54,1.241262776129245,0.7027219175299615
55,1.2186943620178041,0.7305301645338209
56,1.1969319626960575,0.757345259858971
57,1.2077151335311571,0.7440585009140768
58,1.2181264708891846,0.7312299060707306
59,1.228184881557109,0.7188361788491928
60,1.237908011869436,0.7068555758683729
61,1.2176144379043634,0.731860820571223
62,1.227194409878434,0.7200566137878163
63,1.2364702557580896,0.7086271437276922
64,1.2454562314540059,0.697554844606947
65,1.2262953663547136,0.7211643931936437
66,1.2351632047477743,0.7102376599634369
67,1.2437663315470127,0.6996370978744305
68,1.252116425205097,0.6893483170233359
69,1.233969810347052,0.7117081313091169
70,1.242221280203476,0.7015408722904153
71,1.2502403142892966,0.6916600149342121
72,1.2328758654797232,0.7130560633759903
73,1.2159871549936994,0.7338659187097744
74,1.2240356083086052,0.7239488117001829
75,1.2318694362017806,0.7142961608775138
76,1.2156606278307043,0.7342682574809969
77,1.1998728274692667,0.7537215983285454
78,1.1844898425017119,0.7726761355646182
79,1.1924276001953198,0.7628954249878509
80,1.2001669139465874,0.7533592321755028
81,1.2077151335311571,0.7440585009140768
82,1.1929869001954114,0.7622062692290543
83,1.2004397411604877,0.7530230611660536
84,1.1861487918609581,0.7706320188038652
85,1.1721941001920055,0.7878266480266696
86,1.1585639362362845,0.8046214021512691
87,1.1660697840990484,0.7953728802874614
88,1.1734050445103856,0.7863345521023767
89,1.1602207181675723,0.8025799560421503
90,1.1473293768545993,0.8184643510054844
91,1.134721361724329,0.833999638387207
92,1.1223874338794992,0.8491972021301964
93,1.1103187517947737,0.8640679365453795
94,1.1177789001830924,0.8548757244544712
95,1.1250819928158675,0.8458770326181084
96,1.1322329376854599,0.8370658135283364
97,1.1392364403927926,0.8284362690589722
98,1.1276115787561316,0.8427601387904339
99,1.1162215628091,0.8567946374162096
100,1.1050593471810088,0.8705484460694699
101,1.0941181655257513,0.8840299020761309
102,1.1011520335137022,0.8753629422518551
103,1.0904612370718214,0.8885358797323442
104,1.0799760328692078,0.9014554914920546
105,1.0869436201780416,0.8928702010968922
106,1.0937797435753875,0.8844468973129592
107,1.1004880889653068,0.8761810384595671
108,1.1070722057368942,0.8680682510664229
109,1.113535513026434,0.8601043221575567
110,1.103412462908012,0.8725776965265083
111,1.1097922848664687,0.8647166361974405
112,1.1160581814328105,0.8569959519456778
113,1.122213177174969,0.8494119169727071
114,1.1123692019365923,0.8615414221110362
115,1.1184492323571151,0.8540497575709404
116,1.1244244346669396,0.846687259660846
117,1.1302974967663395,0.8394506164158815
118,1.120718704420862,0.8512533696898336
119,1.1113009001820313,0.8628577573625429
120,1.1171364985163206,0.8556672760511884
121,1.122875640679795,0.8485956456706
122,1.1136717419856983,0.8599364641711871
123,1.1046175001809364,0.8710928791189192
124,1.1103187517947737,0.8640679365453795
125,1.1159287833827893,0.8571553930530165
126,1.1214497668503602,0.8503525724732306
127,1.1268838056963948,0.8436568829261973
128,1.1322329376854599,0.8370658135283364
129,1.1234559381685183,0.8478806173206922
130,1.128749144031043,0.8413584587259176
131,1.1339615375903234,0.8349358750715213
132,1.1253709198813056,0.8455210237659964
133,1.1169094843934761,0.8559469972921334
134,1.1085743389875549,0.8662173592731044
135,1.1137817342565117,0.8598009343895998
136,1.1055921626810963,0.869891923862781
137,1.1107453052914293,0.8635423477761914
138,1.1026964262675785,0.8734599793339163
139,1.1077962555771406,0.8671760945905068
140,1.1128232301822807,0.860981979629146
141,1.1049308668476545,0.8707067563888133
142,1.0971496635599949,0.8802945644617246
143,1.1021456288518603,0.8741386584165378
144,1.1070722057368942,0.8680682510664229
145,1.111930829837307,0.8620815734728614
146,1.1043148652493802,0.8714657784678571
147,1.109126143038818,0.865537439838824
148,1.113872403560831,0.8596892138939671
149,1.1185549558879175,0.8539194876262224
150,1.1110979228486646,0.8631078610603291
151,1.115736828659579,0.8573919149605919
152,1.1203146962361394,0.8517511786779564
153,1.12483272240647,0.8461841775101265
154,1.1292920729122509,0.8406894750587621
155,1.1220063176031396,0.8496668042696232
156,1.1264266149280986,0.8442202221909717
157,1.1307906027329944,0.8388430233235133
158,1.1236337001840513,0.8476615833198344
159,1.1165668215665416,0.8563692180331828
160,1.1209106083086053,0.8510169104204753
161,1.1252004349669167,0.8457310911010935
162,1.11825475326959,0.8542893899383844
163,1.1113942946605742,0.8627426789739908
164,1.1046175001809364,0.8710928791189192
165,1.0979228486646884,0.8793418647166362
166,1.1022219441564478,0.8740446245677408
167,1.1064695534746531,0.8688108244206286
168,1.1106665960152609,0.8636393314181249
169,1.114813969413376,0.8585290395162425
170,1.1189125501832782,0.8534788686955587
171,1.1123692019365923,0.8615414221110362
172,1.1059019391346352,0.8695102249054038
173,1.0995094423766316,0.8773869028119751
174,1.1036017599508852,0.8723444493475384
175,1.1076473081814329,0.8673596239226953
176,1.1013538575667654,0.8751142595978062
177,1.0951315193884221,0.8827812722709386
178,1.0991564698429634,0.8778218269211019
179,1.1031364487840458,0.87291779436847
180,1.0970079129574677,0.8804692260816576
181,1.0909470957588079,0.8879372165604452
182,1.0949065771024227,0.8830584406452779
183,1.0889234810526827,0.8904306650283215
184,1.0928509224616179,0.8855913679357762
185,1.0967359050445105,0.8808043875685558
186,1.1005791136211354,0.8760688801085098
187,1.104381218362716,0.8713840197870739
188,1.0985068501799355,0.8786222723559843
189,1.092694644623428,0.8857839296596152
190,1.096478213337498,0.8811219089771962
191,1.1002221635310019,0.8765087052652738
192,1.1039271142433233,0.8719435557586838
193,1.1075936716840147,0.8674257135008667
194,1.1018844259536846,0.874460506228915
195,1.1055238530015978,0.8699760933764591
196,1.109126143038818,0.865537439838824
197,1.1126918616035788,0.8611438487736524
198,1.1070722057368942,0.8680682510664229
199,1.1015090288236433,0.8749230613763516
200,1.096001483679525,0.8817093235831811
201,1.0905487399796272,0.8884280607929276
202,1.0941181655257513,0.8840299020761309
203,1.088728420867989,0.8906710134094614
204,1.0922717751789142,0.8863049790300032
205,1.095780560179489,0.8819815401079057
206,1.0904612370718214,0.8885358797323442
207,1.093944867328947,0.8842434358689029
208,1.0973950011412918,0.8799922655041486
209,1.100812119319069,0.8757817761955162
210,1.104196693514201,0.8716113867850614
211,1.0989635338292996,0.8780595579507352
212,1.1023248978220705,0.8739177675830431
213,1.105654699711623,0.8698148672657517
214,1.1089533819573476,0.8657503118112388
215,1.1037954592505692,0.8721057778155691
216,1.0986852950873722,0.8784023969124518
217,1.1019704905030836,0.8743544595994912
218,1.1052255465113114,0.870343659326099
219,1.108450875980651,0.8663694873657058
220,1.103412462908012,0.8725776965265083
221,1.0984196463337674,0.8787297227989775
222,1.0934718100890208,0.8848263254113345
223,1.096691993453181,0.8808584943556783
224,1.099883425180161,0.876926090363019
225,1.1030464886251237,0.8730286410725169
226,1.0981657519497914,0.8790425652391969
227,1.101308513836782,0.8751701310310948
228,1.096478213337498,0.8811219089771962
229,1.0916900988687752,0.8870217063298819
230,1.0948200232228098,0.8831650902154042
231,1.090080542602798,0.8890049621311048
232,1.093190422592858,0.8851730441908845
233,1.0962736083340763,0.881374018250151
234,1.0915886783839306,0.8871466741667838
235,1.0946524401793043,0.883371581936287
236,1.0976902378916664,0.8796284820128281
237,1.1007024001802952,0.8759169694304955
238,1.1036892501807845,0.872236646029527
239,1.1066511056206003,0.8685871203139224
240,1.1020400593471809,0.8742687385740402
241,1.1049841781892955,0.8706410674596251
242,1.100418127866199,0.8762672428120326
243,1.0958896582041984,0.8818471121944613
244,1.098822785425889,0.8782329846854677
245,1.1017319687518923,0.87464836025818
246,1.0972533835130636,0.8801667632764079
247,1.0928110621223226,0.885640482869387
248,1.0884045659040873,0.8910700595624226
249,1.0913088556004433,0.8874914649457061
250,1.0941899109792284,0.8839414990859232
251,1.0970480097414497,0.8804198198066964
252,1.092694644623428,0.8857839296596152
253,1.0955360598632433,0.8822828074079963
254,1.0912229257692938,0.8875973455786035
255,1.0940478268458718,0.8841165716743735
256,1.0968506583827893,0.8806629913162706
257,1.0996316780011315,0.8772362870699038
258,1.0953695397143053,0.8824879894562306
259,1.0911403136922424,0.8876991381561765
260,1.093911207486875,0.8842849107017297
261,1.0897199768068486,0.8894492424719999
262,1.085560740254151,0.8945741518623442
263,1.0814331328767586,0.8996600885577051
264,1.0841988130563798,0.8962522851919561
265,1.0869436201780416,0.8928702010968922
266,1.082857365966846,0.8979051834339047
267,1.078801720401427,0.902902450547419
268,1.0747763408476902,0.9078624246227729
269,1.0707808897664721,0.9127855215674547
270,1.0735245631388064,0.9094048344505382
271,1.0762479879991678,0.9060490970540419
272,1.0789513876767323,0.9027180341972255
273,1.081634982228454,0.8994113747313016
274,1.077687409300613,0.9042754773882759
275,1.0803560830860532,0.9009872029250457
276,1.0764417494516836,0.9058103489388761
277,1.0790956518013048,0.9025402754770029
278,1.075214012766048,0.907323136006734
279,1.0713601991002202,0.9120717107979006
280,1.0675339126748622,0.9167863671977018
281,1.0637348596048448,0.9214674673241948
282,1.059962750173622,0.9261153681590104
283,1.056217298759581,0.9307304216381032
284,1.0588770008776696,0.9274532018436028
285,1.0615180384194909,0.924198980082748
286,1.0641406071673134,0.9209675151174238
287,1.0667449001747331,0.9177585690717185
288,1.0693311078140455,0.9145719073735528
289,1.071899417822636,0.9114072986975197
290,1.0682032129335925,0.9159616718149152
291,1.070757747254428,0.9128140372038674
292,1.073294784764847,0.9096879617339912
293,1.0696316626325437,0.914201571088968
294,1.0659934596984193,0.9186844756184009
295,1.0623799225468993,0.9231369875747528
296,1.0649109792284865,0.920018281535649
297,1.0613254203758655,0.9244363193174894
298,1.0577639256766176,0.928824705839049
299,1.054226253684388,0.9331837386046113
300,1.0567507418397626,0.9300731261425961
301,1.0592584559874603,0.9269831822019229
302,1.0617495627566962,0.923913701466155
303,1.058245438787202,0.9282313971799374
304,1.0547643682648757,0.932520687000866
305,1.057245707058423,0.9294632421254533
306,1.0537906557281667,0.9337204717353121
307,1.0503581128756319,0.9379499669503184
